Rating,Number of Reviews,Installs,Size,Year,Month,Day,Minimum Version,Latest Version,Content Rating: Everyone,Content Rating: Teen,Content Rating: Everyone 10+,Content Rating: Mature 17+,Costs Money
4.857142925,7,1000,22455984.2626,2018,12,29,4.0,1.2,1,0,0,0,1
3.700675726,1480,100000,9700000.0,2018,9,11,4.0,1.4,1,0,0,0,0
4.295104504,10908,100000,27000000.0,2019,4,2,4.0,7.7,1,0,0,0,0
3.599999905,10,5000,3400000.0,2018,1,18,4.0,2.0,1,0,0,0,0
4.781055927,1932,10000,27000000.0,2019,3,9,4.1,2.5,1,0,0,0,1
4.5,8,100,53000000.0,2018,12,28,4.1,1.8,1,0,0,0,1
3.423076868,52,10000,4300000.0,2018,12,13,5.0,1.3,1,0,0,0,0
4.408929825,4233,100000,8400000.0,2019,3,21,4.1,1.8,1,0,0,0,0
4.684194088,16165,500000,22455984.2626,2019,3,19,4.4,4.05466738559,1,0,0,0,0
4.947368622,19,500,991000.0,2018,10,23,4.0,1.3,1,0,0,0,1
5,1,1,27000000.0,2019,3,6,5.0,1.9,1,0,0,0,1
3.692307711,13,1000,6900000.0,2019,3,8,4.4,1.2,1,0,0,0,0
4.590909004,66,1000,2300000.0,2019,1,21,5.0,1.9,1,0,0,0,1
4.523849487,1195,10000,5700000.0,2019,3,28,5.0,7.8,1,0,0,0,1
4.502793312,179,1000,5500000.0,2019,3,9,4.1,8.6,1,0,0,0,1
4.608391762,143,1000,21000.0,2012,5,3,1.5,1.0,1,0,0,0,1
4.863844872,77162,1000000,14000000.0,2019,1,5,4.1,31.0,1,0,0,0,0
4.4609375,128,1000,6400000.0,2019,2,14,4.0,1.3,1,0,0,0,1
4.553571224,168,5000,1500000.0,2019,3,20,4.4,3.2,1,0,0,0,1
4.333333492,3,100,1200000.0,2019,3,30,4.2,1.2,1,0,0,0,1
4.281690121,71,10000,2200000.0,2018,12,27,4.2,2.1,1,0,0,0,0
4.075128555,2915,500000,9100000.0,2016,11,30,4.4,3.6,1,0,0,0,0
3.838599682,3228,100000,19000000.0,2019,3,26,4.4,1.6,1,0,0,0,0
5,1,100,13000000.0,2018,10,1,4.0,1.0,1,0,0,0,0
4.464028835,278,100000,6300000.0,2019,3,28,4.1,1.4,0,1,0,0,0
4.983606339,61,100,6100000.0,2019,4,1,4.0,3.0,1,0,0,0,1
4.689188957,740,5000,22455984.2626,2019,3,24,4.05466738559,4.05466738559,1,0,0,0,1
4.692307472,13,50,3500000.0,2017,10,27,4.0,1.0,1,0,0,0,1
4,16,100,3100000.0,2018,10,18,4.0,1.1,1,0,0,0,1
4.339513302,14509,500000,22455984.2626,2018,10,1,4.05466738559,2.2,1,0,0,0,0
3.968011856,69807,1000000,24000000.0,2018,3,15,2.3,1.5,1,0,0,0,0
4.880000114,25,100,2900000.0,2019,3,28,4.1,8.1,1,0,0,0,1
5,1,100,2200000.0,2018,8,16,4.0,1.0,1,0,0,0,0
4.515341759,2705,10000,44000000.0,2018,11,9,4.0,1.0,1,0,0,0,1
3.774840355,1097,50000,22000000.0,2018,12,29,4.4,2.1,1,0,0,0,0
4.5,6,100,18000000.0,2018,6,28,5.0,23.0,1,0,0,0,1
3.947368383,19,100,55000000.0,2019,2,8,2.3,1.3,1,0,0,0,1
4.134943008,704,100000,5500000.0,2015,2,27,2.3,3.0,1,0,0,0,0
4.618556499,97,1000,52000000.0,2018,2,6,4.1,1.1,1,0,0,0,1
4.370030403,1635,100000,6800000.0,2019,2,5,4.1,1.8,1,0,0,0,1
4.396226406,159,1000,9700000.0,2019,3,14,4.0,1.6,1,0,0,0,1
3.724138021,29,500,5400000.0,2019,3,1,4.0,2.0,1,0,0,0,1
2.857142925,14,500,4400000.0,2015,12,18,4.0,1.0,1,0,0,0,0
4.199999809,5,100,3500000.0,2015,5,16,3.1,1.5,1,0,0,0,1
4.328744411,3632,50000,8400000.0,2019,1,11,4.0,1.0,1,0,0,0,1
4.377401352,9266,100000,8200000.0,2019,1,11,4.0,1.9,1,0,0,0,1
4.133333206,405,50000,2100000.0,2016,1,30,2.3,1.0,1,0,0,0,0
4.573932171,913,50000,3000000.0,2018,5,2,4.0,2.0,1,0,0,0,0
4.464510441,112766,1000000,53000000.0,2019,2,11,3.0,2.6,0,0,1,0,0
2.24203825,157,10000,7600000.0,2019,4,1,4.4,1.2,1,0,0,0,0
5,2,100,4800000.0,2018,5,3,4.0,1.0,1,0,0,0,1
4.243286133,633,100000,7600000.0,2018,7,25,4.0,2.2,1,0,0,0,0
4.623376846,77,10000,2400000.0,2019,1,18,7.1,1.0,1,0,0,0,0
4.39498806,838,10000,66000000.0,2017,4,26,2.3,1.1,0,0,1,0,1
4.379411697,340,5000,63000000.0,2018,2,9,4.1,1.1,0,0,1,0,1
4.788637638,42316,100000,29000000.0,2014,7,19,2.2,2.5,1,0,0,0,1
3.588497639,4486,500000,24000000.0,2019,1,3,4.1,3.4,1,0,0,0,0
4.733573437,5829,50000,37000000.0,2014,12,10,4.0,1.0,1,0,0,0,1
4.738722801,1707,50000,57000000.0,2017,3,8,3.1,1.0,1,0,0,0,1
4.302014351,6503,100000,23000000.0,2014,2,25,2.1,1.2,1,0,0,0,1
4.225604534,20270,1000000,66000000.0,2019,1,9,5.0,1.1,1,0,0,0,0
3,5,100,31000000.0,2018,1,5,4.2,1.2,1,0,0,0,1
5,10,100,51000000.0,2018,10,29,4.0,1.1,0,1,0,0,1
4.357142925,140,5000,166000.0,2013,11,20,1.6,1.0,1,0,0,0,1
3.983772755,493,10000,22000000.0,2019,1,15,4.0,2.7,1,0,0,0,1
4.287148476,498,5000,22455984.2626,2018,3,22,4.05466738559,4.05466738559,1,0,0,0,1
4.32705164,1645,50000,22455984.2626,2018,7,30,4.05466738559,4.05466738559,1,0,0,0,1
3.327196121,9505,1000000,18000000.0,2014,11,26,4.0,2.0,1,0,0,0,0
4.066666603,15,1000,11000.0,2015,1,25,2.2,1.0,1,0,0,0,0
4.51983881,3226,100000,2700000.0,2017,6,27,2.2,0.4,1,0,0,0,1
4.787816525,1461,10000,6900000.0,2019,2,15,4.0,3.2,1,0,0,0,1
4.410855293,12160,500000,2500000.0,2019,3,14,4.0,5.9,1,0,0,0,0
4.589458466,4857,100000,5100000.0,2019,4,1,4.4,4.9,0,1,0,0,0
4.593420982,760,10000,1300000.0,2018,11,11,4.0,1.8,1,0,0,0,1
3,5,100,58000000.0,2016,4,28,4.1,1.0,1,0,0,0,1
4.199999809,10,500,43000000.0,2019,3,19,4.3,3.5,1,0,0,0,0
3.403903961,666,1000000,4100000.0,2019,3,5,4.0,2.7,1,0,0,0,0
4.097260475,730,100000,31000000.0,2019,2,19,5.0,2.9,1,0,0,0,0
4.440000057,50,1000,13000000.0,2017,4,10,4.0,49.0,1,0,0,0,1
4.115702629,121,1000,25000000.0,2017,5,16,1.6,1.2,1,0,0,0,1
5,6,100,13000000.0,2018,5,7,5.0,13.0,1,0,0,0,1
4.737000465,6654,100000,24000000.0,2018,7,17,4.1,1.5,1,0,0,0,0
3.910179615,167,10000,22455984.2626,2019,1,18,4.1,4.3,1,0,0,0,1
3,2,50,2600000.0,2016,12,6,4.0,1.1,1,0,0,0,1
4.665276527,959,10000,22455984.2626,2018,5,17,4.05466738559,4.05466738559,1,0,0,0,1
3.894736767,19,1000,4800000.0,2019,2,19,6.0,7.6,1,0,0,0,1
4.14814806,27,1000,15000000.0,2017,3,11,4.4,4.0,1,0,0,0,1
4.400000095,20,5000,40000000.0,2019,1,7,4.4,2.7,0,0,0,1,0
4.532934189,167,10000,37000000.0,2018,12,19,5.0,1.1,0,1,0,0,0
4.386666775,75,1000,9400000.0,2019,1,24,4.1,3.2,1,0,0,0,0
4.057884216,501,100000,4500000.0,2019,3,24,4.2,7.0,1,0,0,0,0
4.895833492,144,1000,22455984.2626,2016,10,4,4.05466738559,4.05466738559,1,0,0,0,0
4.762041092,2097,10000,8300000.0,2018,12,24,4.4,1.2,1,0,0,0,0
4.538461685,52,10000,2600000.0,2017,4,13,4.2,2.1,1,0,0,0,0
4.47538805,2255,50000,25000.0,2014,1,6,2.2,1.2,1,0,0,0,1
4.328165531,387,100000,3200000.0,2019,3,2,4.0,15.0,0,1,0,0,0
3.666666746,3,500,1900000.0,2019,2,26,6.0,9.8,1,0,0,0,0
4.292307854,65,10000,47000000.0,2017,3,22,4.0,2.0,1,0,0,0,0
4.469230652,130,10000,11000000.0,2019,2,28,4.2,1.0,1,0,0,0,0
4.423728943,59,1000,63000000.0,2018,12,26,4.1,1.2,1,0,0,0,1
4.076922894,26,5000,54000000.0,2016,7,13,2.3,1.2,1,0,0,0,1
4.656754971,5011,100000,7800000.0,2019,3,6,4.1,3.0,1,0,0,0,0
4.602664948,246701,10000000,99000000.0,2019,2,13,4.1,2.9,1,0,0,0,0
4.545650005,931,100000,28000000.0,2018,6,13,4.1,1.0,1,0,0,0,0
3.75999999,125,10000,57000000.0,2019,3,18,5.0,3.1,1,0,0,0,0
4.290284157,123162,10000000,25000000.0,2019,4,2,4.3,6.9,0,1,0,0,0
3.95614028,114,50000,22455984.2626,2019,1,15,4.05466738559,4.05466738559,1,0,0,0,0
3.038996696,13514,1000000,78000000.0,2018,12,12,4.4,5.1,1,0,0,0,0
2.799999952,5,1000,8500000.0,2018,11,9,4.4,0.0,1,0,0,0,0
4.628043652,3737,10000,56000000.0,2018,11,11,4.4,2.3,0,1,0,0,1
4.506023884,83,5000,4700000.0,2019,3,24,4.0,4.4,1,0,0,0,0
4.572222233,360,1000,3700000.0,2019,3,24,5.0,4.4,1,0,0,0,1
4.9375,16,50,26000000.0,2019,3,11,5.0,1.1,1,0,0,0,1
4.375,8,100,61000000.0,2015,11,3,2.3,1.0,1,0,0,0,1
4.610778332,334,5000,28000000.0,2016,4,9,4.0,1.2,1,0,0,0,1
4.435203552,8164,100000,27000000.0,2018,10,1,4.4,7.4,1,0,0,0,1
4.570792675,7190,10000,32000000.0,2019,3,11,4.1,3.6,1,0,0,0,1
5,2,10000,22455984.2626,2019,3,27,4.05466738559,4.05466738559,1,0,0,0,1
4.584127426,6086,10000,30000000.0,2018,11,19,4.1,4.2,1,0,0,0,1
4.517241478,58,10000,3600000.0,2019,2,10,4.0,6.1,1,0,0,0,0
4.342404842,44389,5000000,22455984.2626,2019,1,31,4.05466738559,4.05466738559,1,0,0,0,0
4.552017689,27385,500000,22455984.2626,2019,3,4,4.05466738559,4.05466738559,1,0,0,0,1
4.082606316,7796,500000,32000000.0,2016,8,3,4.1,1.2,1,0,0,0,0
4.711407661,4418,100000,65000000.0,2018,12,19,4.0,30.0,1,0,0,0,0
4.724999905,320,10000,85000000.0,2017,10,6,2.3,8.0,1,0,0,0,0
3.892983437,3392,500000,5000000.0,2019,1,17,4.4,4.5,1,0,0,0,0
4.363557816,1158,50000,25000000.0,2019,4,2,4.1,2.0,1,0,0,0,0
4.25959444,2762,10000,3000000.0,2019,3,30,4.0,4.05466738559,1,0,0,0,1
4.199999809,25,5000,5300000.0,2019,3,16,4.1,2.1,1,0,0,0,0
4.108527184,645,10000,22455984.2626,2017,2,12,4.05466738559,4.05466738559,1,0,0,0,1
3.666666746,6,1000,21000000.0,2015,12,18,2.3,1.0,1,0,0,0,1
4.397058964,272,50000,2700000.0,2018,10,2,4.0,4.0,1,0,0,0,0
4.689188957,74,10000,38000000.0,2018,12,13,4.1,1.0,1,0,0,0,1
4.85185194,54,5000,8000000.0,2016,6,28,4.1,1.2,1,0,0,0,0
3.708860874,79,10000,15000000.0,2019,1,22,4.0,1.2,1,0,0,0,0
4.521739006,69,5000,3200000.0,2017,11,29,4.0,1.0,1,0,0,0,0
3,2,100,3500000.0,2016,12,31,3.0,1.1,1,0,0,0,0
4.194444656,540,10000,4600000.0,2017,12,8,2.3,5.1,1,0,0,0,1
4.32512331,203,10000,1200000.0,2019,1,8,4.3,1.3,1,0,0,0,0
4.078947544,38,10000,5200000.0,2019,3,3,4.1,3.2,1,0,0,0,0
4.5,40,1000,11000000.0,2018,11,26,4.4,4.6,1,0,0,0,0
4.135387897,5451,100000,48000000.0,2016,9,12,2.3,3.2,1,0,0,0,1
4.462628841,776,100000,11000000.0,2019,1,13,4.0,1.0,1,0,0,0,0
4.561964512,12136,100000,22455984.2626,2018,12,26,4.05466738559,4.05466738559,1,0,0,0,1
3.983516455,2912,100000,40000000.0,2019,3,8,4.3,1.7,1,0,0,0,0
4.715158939,818,10000,96000000.0,2018,10,26,4.1,1.1,1,0,0,0,1
4.728248596,6988,100000,46000000.0,2018,9,20,4.05466738559,1.0,1,0,0,0,1
4.674721241,538,10000,11000000.0,2019,2,5,4.0,2.1,0,1,0,0,1
4.3203125,256,10000,6000000.0,2019,4,1,4.0,1.1,1,0,0,0,0
4.45809412,871,10000,6000000.0,2019,3,13,4.0,1.1,1,0,0,0,0
4.207130909,9424,1000000,22455984.2626,2019,2,14,4.0,4.3,1,0,0,0,0
4.277777672,18,5000,4400000.0,2018,12,2,4.0,1.0,1,0,0,0,0
4.542185307,2169,100000,22455984.2626,2018,9,15,4.05466738559,4.05466738559,0,0,1,0,0
4.212006092,1316,10000,17000000.0,2019,1,29,4.1,5.3,1,0,0,0,0
4.612482071,689,5000,26000000.0,2015,11,12,4.0,1.5,1,0,0,0,1
3.816593885,229,10000,35000000.0,2017,12,10,4.4,13.0,1,0,0,0,1
4,2,10,40000000.0,2018,8,21,2.2,7.0,1,0,0,0,1
3.799283266,279,5000,13000000.0,2019,3,25,4.0,1.0,1,0,0,0,1
4.916666508,12,100,38000000.0,2018,12,2,2.2,21.0,1,0,0,0,1
4.715189934,158,10000,21000000.0,2019,2,22,4.0,3.9,1,0,0,0,1
5,1,10,34000000.0,2018,12,2,2.2,17.0,1,0,0,0,1
4.843137264,51,500,19000000.0,2018,8,11,4.3,7.2,1,0,0,0,1
5,3,10,30000000.0,2018,8,21,2.2,7.0,1,0,0,0,1
4.099999905,20,5000,41000000.0,2017,10,19,2.3,1.0,1,0,0,0,1
4.4487257,1609,10000,28000000.0,2019,3,10,4.0,1.3,1,0,0,0,1
4.571428776,14,500,60000000.0,2017,4,4,4.1,1.0,0,1,0,0,1
4.002445221,409,5000,92000000.0,2019,3,27,4.1,1.2,1,0,0,0,1
4.818181992,616,100000,9900000.0,2017,6,14,4.0,3.0,1,0,0,0,0
4.708333492,24,1000,70000000.0,2019,2,20,5.0,3.3,1,0,0,0,0
4.5,4,1000,23000000.0,2019,1,4,4.1,1.0,1,0,0,0,0
4.431818008,44,10000,21000000.0,2018,9,19,4.0,6.0,1,0,0,0,0
4.742856979,35,100,4400000.0,2019,3,28,4.0,1.6,1,0,0,0,1
4.618458748,8408,100000,9800000.0,2019,3,8,4.1,1.1,1,0,0,0,1
5,19,100,6900000.0,2019,3,27,4.4,10.0,1,0,0,0,0
3.857142925,21,100,4600000.0,2011,4,14,2.0,3.1,1,0,0,0,1
4.181818008,11,1000,35000000.0,2017,8,2,6.0,1.9,1,0,0,0,1
4.611111164,774,10000,43000000.0,2016,10,19,2.3,2.7,1,0,0,0,1
5,4,100,24000000.0,2019,3,16,4.0,8.0,1,0,0,0,1
4.314815044,54,1000,713000.0,2017,10,4,2.2,1.2,0,1,0,0,1
3.662911177,2219,500000,22455984.2626,2019,1,23,4.4,2.0,1,0,0,0,0
5,6,100,20000000.0,2019,2,8,4.0,14.0,1,0,0,0,1
3.636363745,374,100000,27000000.0,2018,12,6,4.4,2.1,1,0,0,0,0
4.258675098,634,100000,3700000.0,2018,11,26,4.0,1.5,1,0,0,0,0
3.836065531,61,5000,5800000.0,2018,6,7,4.1,1.0,1,0,0,0,0
4.129411697,85,10000,18000000.0,2018,10,18,4.4,1.1,1,0,0,0,0
4.447507381,10230,100000,2900000.0,2018,4,3,4.0,7.0,1,0,0,0,0
4.758241653,91,1000,12000000.0,2018,10,31,4.0,1.0,1,0,0,0,0
4.724637508,69,1000,85000000.0,2017,2,24,4.0,2.3,1,0,0,0,1
4.875,40,100,38000000.0,2018,12,3,4.3,1.1,0,1,0,0,1
4.327105999,11455,1000000,50000000.0,2018,10,12,4.1,1.9,1,0,0,0,0
3.569832325,2685,100000,7300000.0,2017,5,31,4.1,4.9,1,0,0,0,0
5,3,500,5700000.0,2016,10,7,5.0,1.0,1,0,0,0,0
5,3,100,3400000.0,2016,4,13,3.0,2.2,1,0,0,0,1
5,5,100,2700000.0,2019,1,27,4.0,1.2,1,0,0,0,1
3.928571463,14,1000,3400000.0,2016,4,13,3.0,2.4,1,0,0,0,1
4.25,4,100,2900000.0,2018,7,17,4.0,1.4,1,0,0,0,1
3.989795923,98,10000,14000000.0,2019,3,16,4.4,1.0,1,0,0,0,0
4.371486664,45221,10000000,9900000.0,2018,10,25,4.2,5.2,1,0,0,0,0
4.529411793,17,500,27000000.0,2018,12,27,5.0,1.0,1,0,0,0,0
4.131868362,91,10000,38000000.0,2017,7,27,4.0,1.0,1,0,0,0,1
4.489361763,188,50000,6600000.0,2019,4,1,4.2,1.1,1,0,0,0,0
4.312387943,557,10000,42000.0,2013,11,25,2.2,1.0,1,0,0,0,1
4.137773037,1967,100000,19000000.0,2018,9,2,5.0,3.6,1,0,0,0,0
4.331349373,7560,100000,22455984.2626,2019,4,1,4.05466738559,4.05466738559,1,0,0,0,0
4.466042042,427,100000,5500000.0,2018,11,16,4.1,1.1,1,0,0,0,0
4.777777672,63,5000,13000000.0,2019,4,1,4.0,2.3,1,0,0,0,0
4.04024744,323,100000,9300000.0,2019,2,26,4.4,2.6,1,0,0,0,0
4.444444656,9,1000,11000000.0,2019,3,27,4.4,2.0,1,0,0,0,0
5,3,50,22455984.2626,2019,3,9,4.1,1.0,1,0,0,0,0
4.909090996,11,10,32000000.0,2018,10,23,4.1,4.05466738559,1,0,0,0,1
4.099099159,222,10000,27000000.0,2015,7,10,2.2,1.3,1,0,0,0,0
4.641768456,656,5000,6200000.0,2018,5,22,4.0,1.1,0,0,1,0,1
4.647773266,247,1000,6400000.0,2018,5,31,4.0,1.0,1,0,0,0,1
4.581818104,165,1000,6300000.0,2018,5,15,4.0,1.0,1,0,0,0,1
4.49471426,19203,500000,13000000.0,2019,3,27,4.3,3.3,1,0,0,0,0
4.683333397,3120,100000,1300000.0,2018,9,2,4.0,2.1,1,0,0,0,1
3,4,500,21000000.0,2018,9,24,4.4,1.2,1,0,0,0,0
4.737500191,240,5000,1300000.0,2019,3,28,4.0,3.2,1,0,0,0,1
4.671984196,3009,50000,22455984.2626,2018,5,22,4.05466738559,4.05466738559,1,0,0,0,1
3.631735563,3359,500000,90000000.0,2017,1,21,4.0,1.5,1,0,0,0,0
3.801973581,3040,100000,23000000.0,2019,3,30,4.1,4.2,0,1,0,0,0
4,20,5000,4500000.0,2018,10,12,4.1,1.0,1,0,0,0,0
4,14,1000,54000000.0,2018,11,26,4.1,1.5,1,0,0,0,1
3.496192932,788,100000,2300000.0,2018,11,16,4.0,1.4,1,0,0,0,1
4.367609024,389,50000,8600000.0,2018,11,23,4.0,1.1,1,0,0,0,0
4.506947994,5541,100000,16000000.0,2019,3,20,4.4,0.1,1,0,0,0,0
5,5,10,3200000.0,2013,9,15,4.0,2.7,1,0,0,0,1
4.365853786,41,1000,22455984.2626,2017,7,18,4.05466738559,2.9,1,0,0,0,1
4.516833305,2198,100000,2600000.0,2017,8,11,4.0,1.2,1,0,0,0,0
4.76377964,2540,500000,1600000.0,2019,3,20,4.0,4.1,1,0,0,0,0
4.774725437,182,1000,5300000.0,2018,9,18,4.1,2.0,1,0,0,0,1
4.035507679,7435,1000000,23000000.0,2018,10,25,4.0,5.6,1,0,0,0,0
4.800000191,20,1000,28000000.0,2019,4,2,6.0,5.5,1,0,0,0,0
4.660749435,2028,10000,2200000.0,2018,2,5,2.2,1.1,1,0,0,0,1
4.726190567,84,1000,1600000.0,2018,2,5,2.2,1.1,1,0,0,0,1
4.727626324,257,1000,1800000.0,2018,2,5,2.2,1.1,1,0,0,0,1
4.666666508,3,1000,1900000.0,2018,10,6,4.0,1.0,0,1,0,0,0
4.545454502,11,5000,83000000.0,2018,5,11,2.3,1.3,1,0,0,0,1
4.219908714,15993,100000,20000000.0,2018,3,2,4.1,2.9,1,0,0,0,1
4.193370342,1086,100000,5200000.0,2015,6,1,2.2,1.1,1,0,0,0,0
4.61890173,3915,100000,13000000.0,2019,1,16,4.0,4.9,1,0,0,0,0
4.129032135,31,1000,6300000.0,2018,8,31,4.1,1.3,1,0,0,0,1
4.852173805,115,1000,19000000.0,2019,2,12,4.1,5.0,0,1,0,0,0
4.803571224,56,100,5100000.0,2019,2,7,4.1,1.5,1,0,0,0,1
4.76593256,863,1000,6100000.0,2019,2,7,4.1,2.5,1,0,0,0,1
4.321516991,120146,10000000,14000000.0,2019,2,26,4.0,8.0,1,0,0,0,0
4.608726025,329516,10000000,22455984.2626,2017,12,14,2.3,1.0,1,0,0,0,0
4.320000172,300,100000,8200000.0,2018,12,2,4.0,6.0,1,0,0,0,0
4.199999809,5,100,828000.0,2018,10,25,4.0,2.1,1,0,0,0,1
4.167345524,5402,500000,3400000.0,2019,3,8,4.0,4.0,1,0,0,0,0
2.837837934,185,10000,5100000.0,2018,2,22,5.0,5.0,1,0,0,0,0
4.68131876,364,10000,94000000.0,2019,3,27,4.0,4.3,1,0,0,0,1
4.668874264,302,10000,82000000.0,2019,3,27,4.0,4.3,1,0,0,0,1
3.428571463,14,5000,7600000.0,2019,3,12,5.0,6.0,1,0,0,0,0
4.587155819,218,5000,2100000.0,2018,7,5,4.4,4.0,1,0,0,0,1
3.473684311,19,500,35000000.0,2017,7,22,4.1,1.2,1,0,0,0,1
4.528791904,2657,100000,5800000.0,2019,3,20,4.1,1.0,1,0,0,0,0
3.545454502,935,500000,6700000.0,2019,4,1,5.0,3.5,1,0,0,0,0
4.415384769,780,50000,22455984.2626,2019,3,7,4.05466738559,4.05466738559,1,0,0,0,0
5,4,100,22455984.2626,2018,12,19,4.05466738559,4.05466738559,1,0,0,0,1
4.34375,32,500,2300000.0,2019,4,1,2.3,2.0,1,0,0,0,1
4.166666508,6,50,6100000.0,2019,1,3,4.4,2.7,1,0,0,0,1
4.117647171,17,500,3900000.0,2018,8,26,2.2,8.0,1,0,0,0,1
4.247058868,255,50000,4000000.0,2019,4,3,4.0,1.1,1,0,0,0,0
5,1,10,2600000.0,2018,10,5,4.0,1.0,1,0,0,0,1
4.736308098,493,5000,6800000.0,2019,3,26,4.0,4.5,1,0,0,0,1
4.709677219,31,100,85000000.0,2018,6,13,4.0,6.0,1,0,0,0,1
4.7704916,61,500,96000000.0,2018,6,17,4.0,4.0,1,0,0,0,1
1.666666627,3,500,2600000.0,2018,7,20,4.0,1.0,1,0,0,0,0
4.256000042,125,10000,30000000.0,2018,12,18,4.4,1.0,1,0,0,0,0
4,366,10000,1700000.0,2016,1,12,4.0,1.1,0,0,0,1,0
4.489361763,47,5000,1200000.0,2019,1,30,4.4,1.0,1,0,0,0,0
4.875,8,100,22455984.2626,2019,3,23,5.0,1.0,1,0,0,0,1
4.479679108,73520,1000000,11000000.0,2019,2,6,4.0,6.5,1,0,0,0,0
4.660943508,8562,500000,4300000.0,2019,1,22,4.0,1.2,1,0,0,0,0
4.797206402,2076,10000,7500000.0,2018,11,12,5.0,1.1,1,0,0,0,0
4.782608509,69,10000,4100000.0,2018,11,23,4.0,1.0,1,0,0,0,0
3.989838362,2165,100000,12000000.0,2014,10,10,2.3,3.0,1,0,0,0,0
4.281664848,1658,100000,386000.0,2018,10,21,4.0,2.4,1,0,0,0,1
4.6712327,146,1000,22455984.2626,2018,4,26,4.05466738559,4.05466738559,1,0,0,0,1
4.316326618,98,1000,68000.0,2010,5,2,1.1,1.3,1,0,0,0,1
4.661891937,31833,500000,4500000.0,2019,3,5,4.0,4.4,1,0,0,0,1
4.507619858,7874,100000,26000000.0,2019,1,12,2.3,1.4,0,0,1,0,1
4.586029053,6399,100000,18000000.0,2019,1,12,2.3,1.4,0,0,1,0,1
4.161377907,1103,10000,6300000.0,2019,3,30,5.1,3.1,1,0,0,0,1
3.827399015,1657,10000,14000000.0,2019,3,29,4.3,4.3,1,0,0,0,1
4,4,100,98000000.0,2019,3,2,4.0,1.1,1,0,0,0,1
4.656176567,23038,500000,15000000.0,2019,2,5,4.1,2.0,1,0,0,0,0
4.780488014,41,1000,57000000.0,2019,3,5,5.0,8.0,1,0,0,0,0
4.161290169,186,50000,16000000.0,2018,6,27,4.1,1.0,1,0,0,0,1
4.374830246,3679,100000,22455984.2626,2019,4,2,4.05466738559,4.05466738559,1,0,0,0,0
2.103896141,77,10000,4300000.0,2018,11,19,5.0,2.3,1,0,0,0,0
4.740740776,1323,10000,16000000.0,2019,3,31,4.0,6.3,1,0,0,0,1
4.357001305,7577,100000,3200000.0,2018,10,18,4.0,1.4,1,0,0,0,0
4.183229923,322,10000,1600000.0,2015,4,15,4.0,4.0,1,0,0,0,1
4.482782841,1423,100000,20000000.0,2019,2,12,4.1,5.0,0,1,0,0,0
4.329749107,279,100000,6500000.0,2019,3,5,4.0,3.1,1,0,0,0,0
3.400000095,5,50,80000000.0,2018,12,19,4.1,1.0,0,1,0,0,1
4.416666508,12,500,10000000.0,2018,6,25,4.0,3.1,1,0,0,0,1
4.9375,16,5000,3700000.0,2019,2,11,4.0,2.0,1,0,0,0,0
4.67111969,1572,100000,22455984.2626,2019,1,30,4.05466738559,4.05466738559,1,0,0,0,0
4,18,1000,56000000.0,2018,4,9,4.0,1.0,1,0,0,0,1
4.329896927,97,1000,3000000.0,2018,5,7,2.2,3.9,1,0,0,0,1
4.29981041,147750,10000000,60000000.0,2019,4,2,4.2,1.2,0,0,1,0,0
3.758620739,29,5000,2600000.0,2018,12,21,4.0,1.4,1,0,0,0,0
4.722222328,252,50000,64000000.0,2019,3,31,4.0,1.0,1,0,0,0,0
3.96697998,4149,1000000,52000000.0,2019,4,3,4.0,2.8,1,0,0,0,0
4.10703373,1308,10000,30000000.0,2019,3,29,4.0,1.0,0,1,0,0,1
4.121005058,64047,1000000,82000000.0,2016,12,29,2.3,1.3,0,0,1,0,0
4.688143253,6317,50000,2000000.0,2018,9,28,4.0,5.3,1,0,0,0,1
3.496711731,2585,500000,3700000.0,2019,3,28,5.0,9.1,1,0,0,0,0
5,5,1000,4800000.0,2018,12,20,4.2,1.1,1,0,0,0,0
4.519999981,200,1000,33000000.0,2018,6,12,4.0,3.2,1,0,0,0,1
4.589285851,280,50000,85000.0,2018,7,23,4.0,1.0,1,0,0,0,0
4.508067608,214558,10000000,89000000.0,2018,12,31,4.1,1.0,1,0,0,0,0
1,1,100,19000000.0,2018,5,6,4.2,1.0,1,0,0,0,0
4.536445618,16943,1000000,17000000.0,2019,3,17,4.0,2.9,1,0,0,0,0
3.849447489,724,10000,22455984.2626,2018,3,29,4.05466738559,4.05466738559,1,0,0,0,1
3.891251564,1646,50000,22455984.2626,2018,4,6,4.05466738559,4.05466738559,1,0,0,0,1
3.837500095,880,10000,35000000.0,2017,7,3,4.0,2.1,1,0,0,0,1
4.405970573,22243,1000000,6900000.0,2018,1,12,4.4,7.7,1,0,0,0,0
4.388069153,6303,1000000,12000000.0,2018,11,3,4.1,4.3,1,0,0,0,0
4.663943768,9549,50000,12000000.0,2019,3,19,4.0,4.1,1,0,0,0,1
4.158515453,150307,10000000,56000000.0,2019,3,7,4.0,8.4,1,0,0,0,0
4,3,100,6000000.0,2018,1,13,4.0,2.0,1,0,0,0,0
4,17,1000,28000000.0,2018,8,29,5.0,1.1,1,0,0,0,0
4.454545498,33,1000,2800000.0,2018,6,20,4.1,1.0,1,0,0,0,0
4.111111164,162,10000,2300000.0,2018,6,19,2.2,1.4,1,0,0,0,0
4.118969917,2757,100000,32000000.0,2018,9,14,4.0,1.9,0,1,0,0,0
